,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
116,2,5,2,0.04745080611567696,177,1011784.8993278276,-0.8730875517079755,-0.5331603669980791,-0.5348760433518509,2906.855811784283,0.03247575793988917,41.35380813180973,66.20397057879094
117,2,6,2,0.011501299332696238,238,2338167.577990581,-0.2076907497161345,-0.42962451225211284,-0.048933093725055846,1779.419162596167,0.010822248998129011,32.58967096061831,88.50655433716582
118,2,7,2,0.016289567827849766,127,95969.42938846965,-0.26543371341809774,0.2965480922400985,-0.1737223708729404,715.6188998069692,0.022674657756458678,43.191410669975184,27.82466377068114
119,2,8,2,0.024205558795059312,291,177295.79022943406,0.34196432177477143,0.05604871973796255,0.3505191297698447,1341.8772462832062,0.011065434070003795,56.58450705225299,34.46926544987487
120,2,9,2,0.016717144173497376,276,166824.96250562734,-0.00024678394805187885,0.38475073255223396,0.015226867617892586,313.36065077454356,0.014606838837375154,44.40194126984122,9.447898547773443
121,2,10,2,0.033658181866814484,357,198517.93470566426,-0.4468054608627302,-0.5992986231794523,0.11951504688870371,1769.2911506503676,0.011265850431269582,47.77946991499893,16.774340469910232
122,2,11,4,0.06302380662708319,513,455434.5574628027,-0.40865901207174504,0.02872607017109327,-0.11950325598669864,818.8826818525539,0.031099867427680835,39.76080863005048,47.994224237524776
123,2,12,4,0.06893565207459075,577,97230.78728802869,-0.357778447549588,-0.15848271297034983,0.09540049553255792,1413.0622741888335,0.013765497379657168,34.812274335720204,29.9864987106426
124,2,13,2,0.012449255015765631,267,1725150.7806860465,-0.48978291158795395,-0.3771468117347781,-0.645731686458458,2014.459491592059,0.03869100029349764,39.74119760833527,72.38219851917455
125,2,14,2,0.012860059159576559,451,413386.27553394675,0.05633853447007697,-0.036507042877159494,-0.02756080123779812,1266.5534065040617,0.018725180714692032,44.52118242275432,17.805038996751
126,2,15,8,0.06644284820735151,887,139555.54197121496,0.05250392549451847,0.06875135493038483,0.029601714570947783,1102.968868955585,0.015942160129824863,33.51624063862826,25.76561477625563
127,2,16,6,0.08653505164816182,719,276767.3715243552,-0.41309241852843176,0.1014920222896342,-0.023090969764698915,1000.4277365215605,0.014068949004230023,36.33390054670283,36.643131849177564
128,2,17,6,0.08604484172716298,717,107142.75752347145,-0.27261616071889866,-0.08849345198542324,-0.31387371322177227,1053.8372792944515,0.016150580496078405,32.17548995030426,24.63278082391663
129,2,18,3,0.048366500201233384,219,1925102.8183677539,-0.670580086234542,-0.24691221473133704,-0.13734018190041888,1290.0544208663744,0.013984834817991948,38.73816770186337,95.20468671446201
130,2,19,11,0.01652673715752991,1536,10258946.062491093,0.12493044591560826,-0.22927458189469466,-0.4261859419017638,1633.4786181567572,0.02297855174664712,37.53324727441623,68.68062566288049
131,2,20,2,0.008977445550901308,231,124259.37440652834,0.2799044881494619,0.2844549687506901,0.09681978739605104,512.5580891035155,0.012909114474369602,51.78858461057247,16.483506550904394
132,2,21,4,0.03307972940687693,252,1637316.3540888315,-0.18575238514421316,-0.19345534413049403,0.16881688846110265,575.0852864628686,0.013064930770649663,36.551520376356514,68.13744484821204
133,2,22,2,0.022481444387691625,157,284425.63398376916,0.0,0.0,0.0,825.1628045619981,0.01997272923318375,33.1608427835052,24.703230422201518
134,2,23,9,0.02161867250557082,4306,2792162.943389219,0.10912724668340945,-0.07076744019462858,0.06884286830861384,1242.5364001053233,0.014722464299541521,56.02894699322559,19.789596571066642
135,2,24,3,0.15309550969890406,240,377655.7180372098,-0.253035552176429,-0.228734770836563,-0.3427540180979689,4207.112028550293,0.03466592900167163,32.70168300613246,48.77206342176665
136,2,25,8,0.01918051009225721,1786,1223673.4411275422,0.39013000275504006,-0.21119624788817076,-0.275006751688871,1132.2856591207278,0.024360549120616283,46.646412677337715,35.69804767177682
137,2,26,8,0.0357819145530788,3490,2126868.3902449515,-0.3333409628589956,-0.07442713605953204,-0.23539449086203756,1143.1660773750111,0.018676548579263392,55.128006466973886,20.36458366389092
