,clustering,cluster,cluster_size,cost,total_points,explained_variance,silhouette,geo_silhouette,health_silhouette,geo_pairwise,health_pairwise,containment_health,avg_infections
76,2,7,2,0.009024878664390367,438,760244.8226011507,0.2501131199703506,-0.02887755736211213,-0.10544511600165543,728.3851021980176,0.016675652988124918,33.35420178162612,43.3663473874382
77,2,8,2,0.09541373958475048,231,150034.91729350688,-0.7431972574302095,-0.38561638558516886,-0.6286995160669677,1436.0829882842927,0.04921345095564267,53.354030215231774,8.313790503642082
78,2,9,2,0.021786037231491133,652,432204.58215357247,-0.6685202030889827,0.6372122654387031,-0.032701736796031486,346.2336760070706,0.014536169525111652,58.92259862045382,25.122669401738296
79,2,10,3,0.03385478253895257,1015,656683.7288312761,-0.26833401489342495,-0.20618801547906865,-0.2035214434949162,1364.577448060801,0.018992012754438334,57.96512052351289,16.501012553977887
80,2,11,5,0.03215700010530309,1751,1214136.8060145557,-0.25425048197603173,-0.35382398340678983,-0.26784802076708825,1012.2889984330834,0.020775379443002253,48.49770794564594,27.06421976449601
81,2,12,5,0.032576709618495465,640,326237.9673279185,-0.07981119099796712,0.2518374335570809,0.002899028863739661,864.4598600752581,0.017538436431381733,49.16047732937561,17.84604579045709
82,2,13,4,0.06828339358189527,413,230531.91056166205,-0.2549831318000477,-0.019798450166049034,-0.31963032235205574,773.1977533239956,0.020806547255798256,55.049084634760234,10.164311427770105
83,2,14,2,0.014939297316753659,264,121532.47415184136,0.2899123879591362,-0.48483549768369727,0.556929170742896,1654.3313285267225,0.007751156901814935,66.52486764247891,9.144921134494018
84,2,15,4,0.023172281962711757,741,2466357.037752137,-0.10493751181795262,0.26744658625483186,-0.2866037876114589,746.9810617163744,0.024457173464899548,36.42119211307978,57.26548074534306
85,2,16,4,0.03323782966680943,720,1798333.0807512794,-0.16912207791297457,0.29971865519407254,0.30637617099604564,540.9680845912811,0.009649840697328918,38.59856041503788,38.546329013744995
86,2,17,6,0.054792583797104576,1646,1155262.2079360962,-0.4233822375991827,-0.03680620026649885,-0.2730969135052728,953.1721750471426,0.018805012171220527,52.68202248207532,29.751221320650206
87,2,18,6,0.07717007537193235,909,190619.1830643926,0.04841660124096333,0.07352442041930701,-0.10153363010317173,920.7084051710577,0.01846833266486651,34.19314865651033,27.919963772475963
88,2,19,5,0.04936022354639323,604,298530.97849827836,-0.07894937620774764,0.07443623467426931,0.024600178211331876,818.6362582661372,0.015810943890911266,38.157319942513034,27.287062103958384
89,2,20,4,0.029935692590769857,922,400459.10660293093,0.22957494970968062,-0.44486276343046255,-0.3353777968660811,2873.088708203321,0.022063604385029783,57.85374337027332,12.002623689865942
90,2,21,11,0.05325024333603965,3317,1832485.929363241,-0.30127262509915453,-0.276875471524884,-0.022240525140859304,1032.0210421447905,0.01962567031784646,45.33202097701919,28.082563115901994
91,2,22,6,0.1058625889386795,478,260107.89280279411,-0.25959553423826204,-0.021647085210245304,-0.027755398652592893,824.1511748753379,0.015426013903179958,57.609383638594444,6.888568105476469
92,2,23,35,0.10359958432153524,5217,2838836.815428981,-0.35234004906112715,-0.30456210279096446,-0.3328060933600619,1392.4794429085475,0.02069485996455385,39.46352912359732,30.080350108736898
93,2,24,9,0.047419673026543326,1925,1016734.3774526371,-0.19440168584321377,-0.25641510197972184,-0.20324434532067143,1295.2946559347986,0.023504254502107788,55.1058430101262,30.174228133073946
94,2,25,15,0.07121604644953357,1907,389746.42502171197,-0.08377687026451777,-0.08841620445322741,-0.27780929920342895,1049.7514645109386,0.02036196946392935,33.26428353789359,25.126820752303573
95,2,26,5,0.08071526542278225,800,359643.2978487925,-0.37874454538655655,-0.3044432636614919,0.01683197099072172,1485.552357026352,0.013123089314084693,52.68314849046415,13.333208832714835
96,2,27,6,0.06519327850827007,710,382979.3942608447,-0.32099567603642704,-0.3217199510219506,-0.6078928060856704,1085.5255416523169,0.033220222740337056,54.01931834446304,10.053528260374817
97,2,28,6,0.11861666245105215,840,855963.9487570277,-0.3655146756898044,-0.4466881623451801,-0.05079562612627684,2516.9656061789647,0.012517873852905596,32.96970597071865,33.08793299035155
98,2,29,18,0.03098381399951703,2528,18227616.80264726,0.12401641428224663,-0.12510215493120466,0.14081754946492828,1308.2824715940533,0.01573224245056394,36.264722101778176,74.91755416947993
99,2,30,18,0.04418876740409442,2066,702966.4474773619,-0.03676681719551998,-0.2465007447222162,0.01211187968976238,1682.251470405437,0.017123792245267166,54.1144130593864,15.077099859826566
100,2,31,13,0.048816091284013784,1848,421624.53565446835,-0.023526079306580384,-0.034363061313210756,-0.0831115890079937,1134.9772203770938,0.012851777893763076,33.60543167247873,25.722479323071315
101,2,32,12,0.02948115133745904,4316,3780224.1545239836,0.0027309947334830526,-0.22941570273445264,-0.29848604357024794,1300.837948425733,0.025301005792135237,51.71706834651179,26.135812097712943
102,2,33,4,0.018961843945764185,881,1604648.5816309939,-0.04635165513721108,-0.39672539849895383,0.27582783667211946,1616.8425381774412,0.007545049486420774,34.195757954164534,40.34974669797448
103,2,34,10,0.07331378569777333,1347,289789.89688291,-0.07223778722692728,-0.13658123468260996,-0.40156268081944313,1217.0247476864042,0.030428726412910508,31.676763978558682,23.751409720750367
104,2,35,25,0.05291248327814167,3242,21906788.06999761,-0.19359989460785643,-0.11534088313414227,-0.17320708519111272,1351.8718575230798,0.023933416048785492,37.023096798846744,73.54482661678344
105,2,36,9,0.03539789402906466,563,19188.82908733701,0.03473447149840167,0.06323654638686929,0.03782785140098471,480.08498488566835,0.011481630675394419,33.410076865468405,27.438818713548528
106,2,37,9,0.0567498941148662,1501,677610.7678343335,-0.14343873515659203,-0.19095116775743418,-0.3641399059742449,1351.2408783703104,0.014579233304247942,57.28192375608868,13.176691034575256
107,3,0,1,0.0,92,14086.65280760371,0.0,0.0,0.0,0.0,0.0,56.11956521739139,9.953117828539456
108,3,1,1,0.0,66,16884.506623304907,0.0,0.0,0.0,0.0,0.0,52.88318181818185,20.055546975456323
109,3,2,1,0.0,89,36156.5449743848,0.0,0.0,0.0,0.0,0.0,38.0901123595505,48.65609301772754
110,3,3,1,0.0,60,14523.051076075526,0.0,0.0,0.0,0.0,0.0,31.54999999999997,22.129040482613583
111,3,4,2,0.019565152961109215,534,346105.84251629084,-0.2051135191889974,0.24803519601767443,0.06701989076882758,479.3866751206183,0.013039653087459758,59.59151909393276,22.282134008940893
112,3,5,2,0.04794868024047852,208,48507.10493263128,0.0,0.0,0.0,2693.546914127534,0.03676238795731036,66.68254409638546,13.953598050644827
113,3,6,2,0.049079528695534766,282,40847.197940270686,-0.2063512363694086,0.44891015693522623,0.34844517827160054,183.78841696442754,0.006108720032883846,53.714195319432136,17.340732689642635
114,3,7,2,0.028180412453465083,543,368338.50104909524,-0.4280162325283333,-0.587861096624289,-0.5985339094922533,2126.3103849092918,0.03643370949013942,58.492176601188135,15.907777784510126
115,3,8,2,0.011836399277423878,402,3736852.647220124,-0.27937197981796336,0.7202642627693767,-0.53156620779154,176.3759820730431,0.040063836658745806,35.03808914845312,85.51138909462536
116,3,9,3,0.021583166152908905,602,796438.2536810171,-0.03352335495443256,-0.07066862240212717,-0.27513987894070935,1232.222069753761,0.028802925748677374,37.3919678544174,35.27852594831959
117,3,10,6,0.06492964368497323,1258,556600.7039190766,-0.2391624081304308,-0.4302678583021829,-0.19293015553020898,2072.452591459544,0.016653409459269998,53.50645302011278,13.560230621229993
118,3,11,6,0.07121604644953357,863,127651.67665807187,-0.27001743653124627,-0.11935614094149301,-0.19877067816958882,1533.5166781774783,0.01879087448701766,33.92787843388955,28.689955046977783
119,3,12,8,0.04512122361235122,1204,359951.1841342374,-0.14970119308364,-0.290805292684621,0.020187861809385706,1876.5482815653602,0.010891041758187543,32.345131442049635,25.558321271000043
120,3,13,7,0.06893695312523027,913,339397.57813442114,-0.1099248048648305,-0.030710893148428158,-0.15556133706973418,1141.5492018715756,0.0202106719548209,38.678281324532634,29.400323432242683
121,3,14,10,0.08614206353976298,1321,622022.1660905071,-0.008598791855106423,-0.2896557477916775,-0.27491365938992385,1291.192613942887,0.025179081767004903,57.32793604829686,11.708251612113102
